X,Y,m,M,q,x,y,k,r,d
1007.4821,-56.41,-8.679,-8.606,0.474,999.8014,28.1482,1,351.628882,50.7280717
2953.2851,65.5087,-6.591,-6.568,0.622,2939.9297,27.5978,1,351.6663161,50.7152782
99.8339,-116.7509,-6.09,-5.986,0.503,68.7706,29.0109,1,351.611445,50.7340789
1003.3495,-55.4867,-8.215,-8.142,0.583,995.611,29.3225,1,351.6287916,50.7280841
2831.3233,59.9584,-7.37,-7.344,0.236,2820.1501,29.4144,1,351.6639512,50.7160542
1583.8129,-17.3879,-9.251,-9.194,0.558,1581.5142,29.8147,1,351.6399451,50.7242471
1654.4819,-12.6328,-11.665,-11.611,0.022,1652.3882,30.0563,1,351.6413018,50.7237785
3809.0073,119.5498,-8.107,-8.101,0.188,3774.8052,30.3593,1,351.6827684,50.7096427
3834.6354,120.9359,-10.396,-10.39,0.031,3799.6582,30.239,1,351.6832632,50.7094768
1687.5527,-9.3354,-9.675,-9.622,0.559,1685.5221,31.2236,1,351.6419269,50.7235457
2328.4508,30.273,-8.396,-8.359,0.169,2323.9116,30.6106,1,351.6542617,50.7193386
2670.8642,51.4019,-6.519,-6.49,0.632,2662.2222,30.6335,1,351.6608512,50.7170908
486.0777,-88.0769,-5.706,-5.615,-77.002,467.3424,31.2354,1,351.6188383,50.7314853
2951.7944,70.2785,-8.788,-8.764,0.542,2938.5042,32.3158,1,351.6662429,50.715227
4088.4641,137.7171,-9.235,-9.234,0.067,4045.4902,32.072,1,351.6881357,50.7077953
726.1241,-69.7241,-8.355,-8.273,0.174,713.261,33.4046,1,351.623428,50.7298665
1008.3287,-51.9739,-7.549,-7.475,0.696,1000.662,32.4519,1,351.6288582,50.7280112
1079.8608,-46.3652,-7.739,-7.667,0.168,1073.2365,33.3482,1,351.6302244,50.727527
2008.9714,13.0958,-10.344,-10.298,0.668,2006.5712,33.2988,1,351.6480898,50.7214038
2356.0563,34.221,-9.107,-9.07,0.088,2351.2683,32.7888,1,351.6547724,50.7191293
2969.6733,72.1766,-8.304,-8.281,0.135,2956.0583,33.1036,1,351.6665797,50.7150996
3805.7978,121.8585,-7.173,-7.166,0.645,3771.719,32.7739,1,351.6826837,50.7096323
73.2525,-113.0558,-7.801,-7.696,0.162,41.1822,34.4919,1,351.6108843,50.7341863
1758.4833,-2.3485,-9.089,-9.037,0.525,1756.5339,33.6545,1,351.6432684,50.7230475
2010.2669,13.3725,-10.478,-10.433,0.282,2007.8628,33.4893,1,351.6481129,50.7213928
3167.8273,84.685,-6.727,-6.708,0.437,3150.2183,33.6009,1,351.6703898,50.7137949
1723.4915,-3.7351,-7.36,-7.307,0.355,1721.5239,34.4676,1,351.6425878,50.7232674
2294.1068,32.4948,-5.927,-5.889,0.698,2289.9023,34.8518,1,351.653561,50.7195096
2901.8408,69.5274,-6.588,-6.564,0.596,2889.4797,34.5363,1,351.6652604,50.7155257
3304.732,94.5003,-7.841,-7.825,0.267,3284.0513,35.1339,1,351.6730114,50.7128787
3398.2109,99.9296,-8.419,-8.405,0.135,3375.2798,34.9683,1,351.674813,50.712269
3553.8047,108.8202,-7.933,-7.922,0.166,3526.8643,34.5933,1,351.6778129,50.7112561
1002.7975,-48.6281,-7.601,-7.528,0.607,995.0518,36.0971,1,351.628718,50.7280012
1253.7978,-32.0001,-8.341,-8.275,0.695,1249.2621,36.3198,1,351.6335397,50.7263403
1265.3103,-31.8637,-8.782,-8.717,0.613,1260.8883,35.7213,1,351.6337666,50.726272
1363.8128,-25.2367,-7.069,-7.006,0.373,1360.2625,35.9685,1,351.6356578,50.7256188
2843.1968,67.1741,-8.791,-8.765,0.517,2831.8679,35.7201,1,351.6641204,50.7158949
2873.8106,69.2842,-6.541,-6.516,0.696,2861.9526,35.9575,1,351.6647074,50.7156911
1736.2199,-0.1729,-5.957,-5.905,0.668,1734.2736,37.1609,1,351.6428074,50.7231491
2675.2683,57.7413,-6.722,-6.692,0.287,2666.6035,36.5339,1,351.6608804,50.7169858
2885.5163,70.948,-7.315,-7.29,0.414,2873.4622,36.881,1,351.664924,50.7156025
3265.28,94.3452,-8.453,-8.437,0.179,3245.5349,37.2797,1,351.6722315,50.7131092
1290.0149,-28.4908,-8.351,-8.286,0.594,1285.8295,37.4589,1,351.6342253,50.7260867
3478.0798,107.3834,-6.689,-6.676,0.663,3453.1614,37.5665,1,351.6763265,50.7117128
2027.1754,20.0565,-8.23,-8.185,0.191,2024.7178,38.9759,1,351.6483868,50.7212111
2552.5296,53.1777,-7.659,-7.626,0.229,2545.5627,39.4327,1,351.658491,50.7177538
3094.7895,85.4311,-7.206,-7.186,0.411,3078.759,38.6016,1,351.6689364,50.7142086
3190.5097,91.1836,-7.258,-7.24,0.343,3172.4526,38.5771,1,351.6707796,50.713582
826.16,-56.2821,-8.527,-8.447,0.086,815.3413,40.0653,1,351.6252876,50.7291192
1656.8549,-2.6384,-8.589,-8.535,0.124,1654.7933,39.6848,1,351.6412575,50.7236394
2224.3352,33.2476,-9.931,-9.891,0.055,2220.7244,39.8155,1,351.652172,50.7199042
2887.6123,73.7793,-6.997,-6.972,0.57,2875.542,39.5067,1,351.6649397,50.7155548
4087.7038,145.6116,-8.722,-8.72,0.129,4044.8521,39.738,1,351.6880484,50.7077007
84.9746,-105.3597,-7.973,-7.868,0.154,53.3116,41.3031,1,351.6110464,50.734022
1915.764,15.0646,-6.838,-6.79,0.448,1913.6865,40.9519,1,351.6462252,50.7219186
2081.5261,26.1433,-9.533,-9.489,0.525,2078.8306,41.5877,1,351.6494078,50.7208201
2353.7287,43.8361,-7.469,-7.432,0.318,2349.0159,42.294,1,351.6546384,50.7190222
2741.1713,67.4616,-10.988,-10.96,0.031,2731.5515,42.058,1,351.6620969,50.7164822
3800.7787,131.5047,-7.095,-7.088,0.317,3766.9583,42.3857,1,351.6824961,50.7095405
4132.1084,150.2772,-7.951,-7.95,0.195,4087.8,41.7397,1,351.6888849,50.7073848
1971.9819,20.8379,-10.397,-10.351,0.035,1969.7511,43.1276,1,351.6472862,50.7215208
3061.5801,88.0145,-9.317,-9.295,0.48,3046.2585,43.0601,1,351.6682551,50.7143686
3992.5112,142.9467,-8.131,-8.128,0.182,3952.7805,42.5447,1,351.6861879,50.7082858
4110.1978,150.7271,-6.734,-6.733,0.513,4066.6467,43.409,1,351.688447,50.7075062
898.0606,-47.5634,-8.482,-8.405,0.678,888.5741,43.9473,1,351.6266327,50.7285939
2724.7202,68.0745,-6.641,-6.613,0.671,2715.3628,43.6327,1,351.6617654,50.7165698
3270.8445,101.4676,-6.27,-6.253,0.682,3251.0303,43.8589,1,351.6722765,50.7129877
3985.3787,143.6212,-8.938,-8.935,0.084,3945.8879,43.6,1,351.6860405,50.7083187
4076.3158,149.474,-9.445,-9.443,0.078,4033.8923,44.1107,1,351.6877876,50.7077183
814.6406,-51.1409,-8.658,-8.579,0.567,803.5922,45.8786,1,351.6250123,50.7291214
2816.3844,75.3804,-5.734,-5.708,0.65,2805.5791,45.2821,1,351.6635142,50.7159473
3762.3916,132.1046,-8.486,-8.478,0.096,3729.7275,45.1568,1,351.6817304,50.7097554
