X,Y,m,M,q,x,y,k,r,d
1644.1641,-4.6218,-6.342,-6.229,0.666,1642.0675,38.5361,1,351.6411158,50.7237503
2870.1797,71.5013,-6.639,-6.555,0.464,2858.4023,38.3256,1,351.6647069,50.715697
2889.0708,72.5692,-6.515,-6.432,0.617,2876.9648,38.2452,1,351.6650713,50.7155741
2671.2314,60.2254,-6.813,-6.725,0.538,2662.6428,39.1898,1,351.6608694,50.7169906
2881.5929,72.6068,-8.058,-7.975,0.293,2869.6208,38.724,1,351.6649228,50.715617
838.2137,-55.4241,-8.563,-8.426,0.644,827.6295,40.1206,1,351.6256102,50.7290513
1188.7723,-32.462,-6.416,-6.29,0.568,1183.5344,40.0141,1,351.6323471,50.726735
1246.04,-28.6348,-7.527,-7.403,0.678,1241.4279,40.1148,1,351.6334469,50.7263556
1251.3609,-28.7444,-8.319,-8.195,0.158,1246.8043,39.6685,1,351.6335533,50.7263262
1548.1932,-9.5527,-9.007,-8.891,0.677,1545.7731,39.7143,1,351.6392594,50.7243676
3261.6002,96.4456,-8.535,-8.46,0.118,3241.9602,39.53,1,351.672231,50.7131168
3671.5042,121.6481,-6.69,-6.623,0.58,3641.3987,40.2433,1,351.680118,50.7104258
809.9653,-56.0722,-8.991,-8.853,0.612,798.8271,41.3326,1,351.6250564,50.7292229
2023.5131,22.1055,-8.373,-8.27,0.187,2021.0863,41.2002,1,351.6483871,50.7212192
3091.0842,87.6139,-7.196,-7.117,0.371,3075.1484,40.9367,1,351.6689347,50.7142153
3186.8109,93.19,-7.45,-7.373,0.245,3168.856,40.7386,1,351.6707796,50.7135909
3704.5318,124.0301,-6.373,-6.306,0.697,3673.4895,40.6558,1,351.6807502,50.7102045
822.3984,-54.1677,-8.545,-8.407,0.13,811.5043,42.392,1,351.6252853,50.729127
1653.1547,-0.3914,-8.654,-8.541,0.165,1651.0901,42.1138,1,351.6412553,50.7236452
2220.6961,35.4018,-10.02,-9.922,0.065,2217.1248,42.1364,1,351.6521718,50.7199108
2548.8675,55.1702,-7.861,-7.77,0.151,2541.9602,41.5908,1,351.6584918,50.7177626
2883.7303,75.7835,-7.153,-7.07,0.541,2871.7441,41.6827,1,351.6649361,50.7155648
4084.13,147.661,-8.734,-8.674,0.075,4041.4224,41.9187,1,351.6880506,50.7077083
1640.9005,-0.0778,-8.705,-8.592,0.594,1638.8074,43.1853,1,351.6410096,50.7237122
1912.0886,17.2689,-6.818,-6.712,0.503,1910.028,43.3312,1,351.6462239,50.7219249
3547.2219,117.2115,-7.329,-7.259,0.34,3520.5527,43.0936,1,351.6776975,50.7112016
81.3222,-102.959,-7.888,-7.725,0.233,49.512,43.9303,1,351.6110437,50.7340256
1450.0468,-11.2171,-8.86,-8.742,0.525,1447.1194,44.2564,1,351.63733,50.7249565
2737.5358,69.6213,-11.042,-10.955,0.041,2727.9883,44.3735,1,351.6620968,50.7164888
2749.2127,69.5312,-8.341,-8.255,0.642,2739.4805,43.5911,1,351.6623289,50.7164223
3672.0785,125.904,-8.027,-7.96,0.605,3642.002,44.3273,1,351.6800904,50.7103691
4128.5115,152.3784,-7.956,-7.896,0.169,4084.3523,43.971,1,351.6888862,50.7073919
111.0586,-99.8825,-8.288,-8.125,0.576,80.3496,44.9324,1,351.611605,50.733815
3797.0548,133.8033,-7.169,-7.104,0.371,3763.3728,44.8206,1,351.682493,50.7095458
3988.9323,145.1205,-8.258,-8.196,0.126,3949.3438,44.8473,1,351.6861888,50.7082919
777.1987,-53.5264,-8.875,-8.736,0.664,765.4026,45.9883,1,351.6243837,50.7293805
1968.2871,23.0343,-10.448,-10.344,0.05,1966.0775,45.4994,1,351.6472845,50.7215272
2667.9002,66.558,-6.896,-6.808,0.391,2659.4028,45.5458,1,351.6607455,50.7169305
3981.8132,145.7392,-9.019,-8.957,0.074,3942.4629,45.8482,1,351.6860422,50.7083254
4072.7166,151.573,-9.527,-9.467,0.067,4030.4385,46.3412,1,351.6877888,50.7077254
4106.6003,152.744,-7.022,-6.963,0.628,4063.1938,45.5595,1,351.688449,50.7075144
3284.5552,105.6263,-9.427,-9.352,0.506,3264.4548,47.0907,1,351.6726016,50.7128687
3758.7895,134.1612,-8.618,-8.552,0.444,3726.2607,47.3514,1,351.681732,50.7097631
934.4582,-41.1113,-8.639,-8.504,0.691,925.6045,47.9207,1,351.6273867,50.7283149
3303.892,108.1368,-7.645,-7.57,0.174,3283.3569,48.3977,1,351.6729616,50.7127252
3332.8618,109.9899,-8.526,-8.452,0.158,3311.6421,48.5079,1,351.6735184,50.7125341
810.7057,-48.2285,-8.452,-8.314,0.139,799.5773,49.0025,1,351.6249993,50.7291202
1166.7646,-25.1891,-7.87,-7.743,0.22,1161.2719,48.5611,1,351.6318445,50.7267711
1176.4494,-24.2742,-8.145,-8.018,0.166,1171.0743,48.8387,1,351.6320281,50.7267036
1454.9268,-5.6421,-7.052,-6.933,0.412,1452.0406,49.4103,1,351.6373757,50.7248583
3026.4183,91.831,-6.333,-6.252,0.601,3011.8442,48.8349,1,351.6676154,50.714537
3652.7594,130.1031,-9.469,-9.401,0.576,3623.2793,49.4988,1,351.6796694,50.7104284
3853.9523,141.644,-8.521,-8.457,0.157,3818.615,49.1554,1,351.6835479,50.7091178
612.4037,-60.1927,-6.658,-6.513,0.566,596.8958,50.312,1,351.6211788,50.7304174
4112.6487,158.1502,-7.247,-7.187,0.358,4069.1062,50.4389,1,351.6885192,50.7074115
2040.3577,33.0639,-10.214,-10.111,0.047,2037.8933,50.8622,1,351.6486206,50.7209842
2531.0613,63.235,-7.196,-7.104,0.338,2524.4294,50.5066,1,351.6580654,50.7177646
1085.6773,-27.3338,-8.172,-8.043,0.169,1079.1415,51.6647,1,351.6302574,50.7272672
2049.2927,35.1131,-8.925,-8.822,0.59,2046.7957,52.3141,1,351.6487789,50.7209068
2160.0661,41.3038,-8.615,-8.515,0.143,2156.9624,51.5801,1,351.6509168,50.7201878
2586.5906,68.0019,-8.46,-8.37,0.603,2579.2571,51.8134,1,351.6591217,50.7173832
3844.8409,143.6157,-7.049,-6.985,0.59,3809.8057,51.581,1,351.6833494,50.7091459
931.2995,-36.452,-8.717,-8.583,0.12,922.3893,52.7075,1,351.6272815,50.7282748
1495.0381,1.022,-8.307,-8.189,0.168,1492.3875,53.4098,1,351.6381095,50.7245426
1861.612,23.7432,-7.806,-7.698,0.205,1859.6823,52.7728,1,351.6451646,50.7221359
1981.8916,32.0009,-10.136,-10.031,0.047,1979.6694,53.4166,1,351.6474721,50.721336
2060.118,36.814,-7.521,-7.419,0.266,2057.5771,53.3104,1,351.6489778,50.7208228
2140.5851,41.4019,-8.916,-8.816,0.063,2137.6086,52.8644,1,351.6505299,50.7202994
2779.1575,81.4909,-7.476,-7.391,0.28,2769.022,53.4331,1,351.6628126,50.7160989
2869.3819,86.6251,-8.828,-8.744,0.578,2857.7307,53.0628,1,351.6645527,50.7155119
3641.7389,133.5816,-8.479,-8.411,0.141,3612.6064,53.4979,1,351.6794194,50.7104486
1878.2046,26.4617,-7.067,-6.96,0.456,1876.2533,54.4028,1,351.6454685,50.7220057
2726.3671,78.5334,-8.326,-8.239,0.311,2717.0554,53.7018,1,351.661794,50.7164417
2952.6012,92.8949,-7.725,-7.643,0.375,2939.4712,54.2255,1,351.6661436,50.7149513
3821.7213,145.1103,-7.553,-7.489,0.534,3787.4153,54.3454,1,351.6828779,50.7092611
854.8224,-38.7657,-5.78,-5.644,0.695,844.5451,55.4233,1,351.6257871,50.7287463
2074.7295,39.6111,-10.979,-10.877,0.033,2072.126,55.1448,1,351.6492417,50.7207031
2234.2058,49.5503,-8.723,-8.625,0.089,2230.592,55.1078,1,351.6523101,50.7196551
3597.8355,132.9895,-6.53,-6.461,0.508,3569.9341,55.4504,1,351.6785554,50.7107104
3793.8103,143.8489,-7.648,-7.582,0.168,3760.3369,54.7194,1,351.6823368,50.7094387
376.6427,-70.3931,-8.93,-8.777,0.595,354.7179,56.0291,1,351.6165995,50.7319091
