X,Y,m,M,q,x,y,k,r,d
1750.208,-15.255,-7.135,-7.025,0.649,1748.2218,21.5506,1,351.6435245,50.7232115
3372.906,85.2471,-8.321,-8.248,0.167,3350.4668,22.2138,1,351.6747482,50.712554
3531.7514,94.7745,-8.31,-8.241,0.143,3505.2722,22.2693,1,351.6778067,50.7115142
3781.4742,109.1956,-7.861,-7.796,0.145,3747.9858,21.9185,1,351.68262,50.7098863
176.2284,-118.2964,-5.885,-5.725,-23.62,147.9273,22.2655,1,351.6132754,50.7336108
3341.4679,83.918,-8.545,-8.472,0.669,3319.7908,22.7483,1,351.6741377,50.7127528
3464.0092,90.9629,-7.161,-7.09,0.635,3439.2969,22.4819,1,351.6765001,50.7119545
3818.7107,112.1308,-6.847,-6.783,0.532,3784.1296,22.6353,1,351.6833305,50.7096337
1735.9785,-13.5004,-10.148,-10.038,0.051,1733.9919,24.1463,1,351.6432265,50.7232719
1927.0682,-1.679,-11.862,-11.757,0.04,1924.8997,23.9063,1,351.6469043,50.7220174
2008.5381,3.6698,-8.905,-8.802,0.078,2006.1011,24.1264,1,351.6484694,50.7214787
2366.8312,26.0002,-6.988,-6.894,0.411,2361.8882,24.1334,1,351.6553631,50.7191242
2778.8274,51.0497,-6.38,-6.295,0.569,2768.4812,23.8724,1,351.6632949,50.7164242
3276.3813,81.6454,-6.911,-6.836,0.475,3256.2549,24.3257,1,351.6728695,50.7131584
3773.8531,110.8087,-10.442,-10.377,0.036,3740.6116,23.9122,1,351.6824543,50.7099103
3842.8309,115.1538,-7.922,-7.858,0.183,3807.5364,24.184,1,351.6837804,50.709456
4034.0182,126.5666,-6.709,-6.649,0.615,3992.7292,24.3766,1,351.6874617,50.7082049
1185.3674,-47.6522,-8.005,-7.879,0.18,1180.0781,25.3254,1,351.6326289,50.7268868
1944.1413,0.9675,-7.72,-7.615,0.611,1941.933,25.4404,1,351.6472183,50.7218854
2575.0636,40.2758,-6.497,-6.408,0.599,2567.7144,25.5334,1,351.6593574,50.7177394
3433.2379,92.0756,-6.483,-6.412,0.635,3409.333,25.3359,1,351.6758805,50.7121188
3490.8126,95.616,-9.005,-8.934,0.616,3465.4351,25.4405,1,351.6769883,50.7117408
817.4649,-70.8698,-8.905,-8.767,0.087,806.4831,26.2828,1,351.6255506,50.7293067
1065.1048,-54.4833,-8.522,-8.392,0.659,1058.2747,26.3253,1,351.6303083,50.7276684
1068.7058,-54.3602,-7.219,-7.09,0.595,1061.928,26.2145,1,351.6303785,50.727646
1219.4685,-44.4271,-6.918,-6.793,0.337,1214.557,26.315,1,351.6332752,50.7266491
1308.1972,-39.3282,-8.352,-8.229,0.138,1304.1669,25.6782,1,351.6349867,50.7260716
1405.3843,-33.1363,-8.096,-7.976,0.681,1402.126,25.5991,1,351.6368558,50.7254315
1974.7787,3.4714,-8.36,-8.256,0.127,1972.4703,26.0029,1,351.6478024,50.7216766
1979.9322,4.1661,-9.187,-9.083,0.674,1977.6085,26.3646,1,351.6478982,50.7216381
2797.6874,54.3477,-6.513,-6.428,0.652,2787.0447,25.9577,1,351.6636383,50.7162736
3451.3947,94.3666,-7.205,-7.134,0.312,3427.0447,26.5052,1,351.6762191,50.7119849
4135.8837,133.5567,-9.343,-9.284,0.635,4091.239,25.385,1,351.6894147,50.7075268
719.767,-76.2856,-8.161,-8.02,0.173,706.7698,27.3638,1,351.623664,50.7299399
996.5267,-58.0712,-8.526,-8.394,0.568,988.6805,27.2244,1,351.6289821,50.7281102
1539.0246,-23.1812,-8.364,-8.248,0.155,1536.5386,26.9481,1,351.6394127,50.7245332
1565.3618,-21.6242,-6.551,-6.436,0.596,1562.9833,26.8231,1,351.6399203,50.7243613
1981.0394,4.6102,-9.259,-9.155,0.677,1978.7135,26.7301,1,351.647916,50.7216261
1983.9693,5.5215,-9.181,-9.077,0.613,1981.6361,27.4398,1,351.6479658,50.7215977
2084.3498,11.4595,-10.148,-10.046,0.042,2081.5732,27.0905,1,351.6499001,50.7209421
2120.4373,13.8637,-6.389,-6.289,0.578,2117.4607,27.2347,1,351.650593,50.720703
2380.0796,30.0116,-7.941,-7.847,0.233,2375.0146,27.2414,1,351.6555888,50.7189972
2570.0549,41.1252,-8.144,-8.054,0.389,2562.7781,26.6592,1,351.6592504,50.7177577
3031.1698,70.0662,-8.623,-8.543,0.607,3016.3245,27.4335,1,351.668119,50.7147241
3383.1523,90.8603,-6.337,-6.264,0.585,3360.5117,27.0567,1,351.6748997,50.7124243
3507.8429,98.2789,-8.308,-8.238,0.168,3482.0405,27.0369,1,351.6773012,50.7116088
3567.7969,101.9175,-6.633,-6.564,0.634,3540.4021,27.1091,1,351.6784552,50.7112158
3586.1694,103.0768,-8.844,-8.775,0.564,3558.2815,27.1753,1,351.6788084,50.7110948
3781.4267,114.5011,-7.647,-7.582,0.197,3747.9988,27.0501,1,351.6825705,50.7098201
3930.294,123.4718,-8.978,-8.916,0.096,3892.3469,27.2538,1,351.6854362,50.7088449
323.2899,-102.7105,-6.765,-6.611,0.592,299.8094,27.7087,1,351.6160478,50.7325647
442.4748,-94.3819,-6.831,-6.681,0.562,422.5374,27.9307,1,351.6183339,50.7317709
1513.3995,-23.6553,-8.678,-8.561,0.128,1510.7955,28.0902,1,351.6389094,50.7246875
1699.891,-12.5822,-9.261,-9.15,0.598,1697.869,27.2822,1,351.6425031,50.7234692
2935.4383,64.6965,-9.395,-9.313,0.583,2922.4121,27.8619,1,351.666272,50.7153459
3390.025,91.8311,-7.774,-7.701,0.352,3367.2212,27.5989,1,351.675027,50.7123723
331.5117,-100.588,-8.707,-8.553,0.525,308.2789,29.251,1,351.6161913,50.7324905
403.0785,-95.9993,-7.45,-7.299,0.341,382.0038,28.9742,1,351.6175678,50.732019
1672.9744,-12.6754,-6.32,-6.208,0.608,1670.9152,28.8636,1,351.6419707,50.7236262
1767.3865,-6.6627,-8.275,-8.166,0.612,1765.4257,28.8865,1,351.6437863,50.7230043
2116.7419,15.844,-8.163,-8.062,0.19,2113.7961,29.3911,1,351.6505017,50.7206996
2181.0863,19.3456,-5.951,-5.852,0.618,2177.7317,28.8895,1,351.6517444,50.7202831
2678.8279,50.5111,-7.656,-7.569,0.697,2670.0623,29.293,1,351.6613191,50.7170101
2752.0677,55.1949,-7.181,-7.095,0.424,2742.1892,29.4888,1,351.662727,50.7165272
3474.68,97.9278,-6.557,-6.486,0.563,3449.7549,28.6087,1,351.6766477,50.7118053
3702.1896,111.6835,-8.347,-8.28,0.109,3671.0823,28.8489,1,351.6810272,50.7103146
4078.5526,133.8474,-8.309,-8.249,0.201,4035.8643,28.8944,1,351.6882769,50.7078555
312.7516,-101.4463,-10.439,-10.285,0.409,288.9368,29.6675,1,351.6158273,50.7326098
318.1564,-100.6445,-8.698,-8.544,0.693,294.5095,30.095,1,351.6159271,50.7325685
1586.501,-16.5906,-10.87,-10.756,0.056,1584.2137,30.4269,1,351.6402932,50.7241758
3270.8317,87.102,-6.315,-6.24,0.647,3250.8877,29.9365,1,351.6727097,50.7131221
3745.1119,115.4894,-8.409,-8.343,0.456,3712.7852,30.0772,1,351.6818423,50.7100181
3867.104,122.8244,-9.704,-9.64,0.381,3831.1477,30.2163,1,351.6841909,50.7092192
