X,Y,m,M,q,x,y,k,r,d
3375.4424,119.448,-6.684,-7.317,0.502,3353.5483,55.3371,1,351.6837745,50.6858606
3588.9266,131.532,-6.826,-7.463,0.386,3561.5527,54.6974,1,351.6851522,50.6830387
2908.1168,91.5015,-7.12,-7.743,0.355,2896.0867,55.6564,1,351.6807887,50.6920449
352.9349,-70.3185,-10.562,-11.115,0.643,330.5408,57.8295,1,351.6646336,50.7259006
1516.9465,6.2067,-7.982,-8.572,0.2,1514.6888,57.2595,1,351.6719385,50.7104644
3122.3901,106.2493,-5.783,-6.411,0.603,3106.2197,57.3225,1,351.6821183,50.6892
3287.4526,116.1512,-7.25,-7.881,0.317,3267.6584,57.26,1,351.6831723,50.6870155
3330.2074,117.9687,-7.418,-8.05,0.224,3309.4082,56.5323,1,351.6834605,50.6864533
4099.3536,164.0961,-6.087,-6.734,0.459,4056.6448,57.072,1,351.6883705,50.6762741
379.3251,-68.7689,-6.692,-7.245,0.416,357.7364,57.5795,1,351.664803,50.7255516
1848.1353,27.7783,-6.947,-7.545,0.447,1846.4945,57.701,1,351.6740202,50.7060733
2990.2531,98.6749,-6.329,-6.954,0.645,2976.7195,57.7605,1,351.6812673,50.690947
3859.6591,151.3743,-6.694,-7.337,0.475,3824.5398,58.3828,1,351.6868068,50.6794384
4088.7037,164.6213,-8.113,-8.759,0.136,4046.3599,58.1813,1,351.6882787,50.6764094
225.3878,-78.2602,-6.753,-7.301,0.46,198.8992,58.6336,1,351.6638238,50.7275899
352.76,-69.9839,-10.553,-11.106,0.665,330.3596,58.1719,1,351.6646254,50.7259013
3096.1717,106.8721,-6.679,-7.306,0.345,3080.5605,59.4682,1,351.681906,50.6895364
3185.8601,111.6608,-6.509,-7.138,0.693,3168.3599,58.8462,1,351.6824908,50.6883523
1982.3721,39.1336,-6.739,-7.341,0.519,1980.4396,60.5016,1,351.6748104,50.7042809
3773.0208,147.791,-9.078,-9.719,0.665,3740.4902,59.8664,1,351.6862208,50.6805772
4028.7644,162.5128,-6.856,-7.501,0.442,3988.3896,59.5375,1,351.6878658,50.6771955
496.785,-57.3293,-6.295,-6.853,0.638,478.5474,60.9789,1,351.6654644,50.723976
1717.4146,23.0631,-7.41,-8.005,0.284,1715.7717,61.2025,1,351.673121,50.7077881
2433.3955,68.1601,-7.127,-7.74,0.33,2428.2349,61.325,1,351.6776517,50.6983026
2456.8165,69.5662,-6.738,-7.351,0.376,2451.3926,61.2821,1,351.6778012,50.6979926
2928.6031,98.5895,-6.488,-7.112,0.413,2916.24,61.3262,1,351.6807998,50.6917455
3525.0177,134.5917,-6.691,-7.327,0.526,3499.4172,61.3433,1,351.6846034,50.6838513
375.5522,-64.1599,-8.831,-9.385,0.356,353.8369,62.3857,1,351.66468,50.7255782
1050.9993,-19.6635,-6.713,-7.289,0.498,1044.231,61.5872,1,351.6689176,50.7166205
2837.421,93.5249,-6.434,-7.056,0.315,2826.6768,61.8141,1,351.6802092,50.6929502
3868.1768,155.4026,-8.686,-9.328,0.549,3832.842,61.7918,1,351.6867893,50.6793087
839.566,-32.3452,-6.826,-7.395,0.43,829.2742,62.8791,1,351.6675658,50.7194185
1164.9285,-10.3089,-10.03,-10.609,0.121,1159.6636,63.4372,1,351.6695944,50.7151007
2142.0243,51.9706,-6.525,-7.131,0.535,2139.342,63.2336,1,351.6757639,50.7021524
2518.4596,74.9878,-7.61,-8.224,0.217,2512.3235,62.8498,1,351.6781598,50.6971685
3130.9054,112.8565,-6.852,-7.48,0.361,3114.6072,63.232,1,351.6820481,50.6890579
3745.3849,149.7284,-6.617,-7.257,0.334,3713.7029,63.3226,1,351.685971,50.6809256
3496.9845,135.2082,-8.62,-9.255,0.679,3472.1292,63.5599,1,351.6843775,50.6842112
655.7114,-42.1679,-6.775,-7.338,0.421,641.4972,65.3337,1,351.6663656,50.7218457
3235.7556,121.4249,-8.637,-9.267,0.121,3217.2153,65.3921,1,351.6826711,50.6876593
348.7525,-62.5317,-10.401,-10.953,0.622,326.2084,65.8042,1,351.6644425,50.7259172
944.765,-22.3085,-6.057,-6.629,0.534,936.3423,65.8825,1,351.6681622,50.7180084
2808.6854,95.6631,-5.695,-6.316,0.628,2798.4475,65.5999,1,351.6799468,50.6933119
3388.8002,130.7658,-7.136,-7.769,0.241,3366.6821,65.5269,1,351.683645,50.6856331
3396.8411,131.3553,-9.27,-9.903,0.557,3374.5288,65.6311,1,351.6836941,50.6855261
3679.597,148.1733,-8.953,-9.592,0.11,3649.8289,65.5897,1,351.6855022,50.6817847
3696.5271,149.3926,-6.716,-7.355,0.449,3666.2749,65.7978,1,351.6856061,50.6815597
510.6923,-50.1535,-6.811,-7.369,0.443,492.8206,67.1269,1,351.6654237,50.7237614
2648.1148,86.6295,-7.171,-7.789,0.336,2640.3191,66.3996,1,351.678909,50.695434
184.4138,-71.2234,-6.95,-7.497,0.435,156.4977,68.3895,1,351.6633676,50.7280863
