X,Y,m,M,q,x,y,k,r,d
1482.1846,-15.6604,-6.855,-7.444,0.388,1479.6949,38.0319,1,351.672121,50.7109479
3062.8814,82.8713,-6.115,-6.742,0.648,3047.7583,38.1404,1,351.6821433,50.6900111
1832.1912,7.7691,-6.815,-7.413,0.411,1830.4998,39.133,1,351.674308,50.7063042
2216.2038,31.4508,-6.87,-7.478,0.355,2212.9045,38.702,1,351.6767484,50.7012191
2527.3881,51.044,-6.751,-7.367,0.301,2520.9958,39.0119,1,351.6787173,50.6970964
2868.3825,72.088,-7.968,-8.591,0.16,2856.9265,39.1545,1,351.6808832,50.6925809
76.1567,-107.2427,-9.255,-9.798,0.645,44.4227,40.1665,1,351.6632791,50.7295894
905.2039,-50.8262,-7.416,-7.987,0.224,896.1186,40.4161,1,351.6684441,50.7185861
1443.3706,-16.4224,-7.528,-8.116,0.212,1440.6501,39.7325,1,351.6718409,50.711454
1725.4854,2.3938,-10.031,-10.626,0.492,1723.7922,40.4859,1,351.6736052,50.7077114
2141.2782,28.1494,-8.866,-9.472,0.341,2138.4949,40.041,1,351.6762453,50.7022049
2328.5239,39.6587,-6.911,-7.522,0.266,2324.2913,39.8993,1,351.6774359,50.6997256
3475.2575,109.8482,-6.417,-7.052,0.505,3450.7244,40.2599,1,351.6847305,50.6845428
426.6055,-82.638,-6.487,-7.043,0.433,406.4434,40.7085,1,351.6654472,50.7249345
1586.439,-6.0341,-7.106,-7.698,0.241,1584.4435,40.909,1,351.6727183,50.7095519
2567.9079,56.2379,-6.697,-7.314,0.325,2561.022,41.637,1,351.6789197,50.6965469
1363.6721,-17.8378,-8.504,-9.089,0.643,1360.3733,43.3879,1,351.6712627,50.7124924
1870.0264,14.9299,-8.962,-9.561,0.633,1868.3125,43.7915,1,351.6744498,50.7057799
3456.0712,113.0822,-8.383,-9.018,0.448,3432.0718,44.4999,1,351.6845184,50.6847755
360.1365,-82.737,-7.118,-7.671,0.254,337.9964,45.0787,1,351.6649427,50.7257954
655.1763,-63.1684,-9.759,-10.322,0.681,640.9771,44.6767,1,351.6667911,50.721882
