X,Y,m,M,q,x,y,k,r,d
2236.2867,42.5227,-8.799,-9.407,0.098,2232.8757,48.277,1,351.6760972,50.6999982
2438.8256,54.4059,-6.83,-7.443,0.415,2433.5205,47.6048,1,351.6773964,50.6973191
3753.6789,134.6823,-7.144,-7.785,0.353,3721.584,48.2949,1,351.6857636,50.6799113
2658.9882,69.7743,-6.747,-7.365,0.357,2650.9272,49.3568,1,351.6787585,50.694395
3341.3955,110.5016,-9.349,-9.981,0.075,3320.25,48.6462,1,351.6831205,50.6853649
1850.4712,19.7235,-7.993,-8.591,0.223,1848.8015,49.6847,1,351.6736251,50.7051024
2308.9309,48.3932,-6.764,-7.374,0.463,2304.9236,49.5951,1,351.6765303,50.6990296
2620.6089,67.7135,-7.632,-8.249,0.232,2613.0854,49.6463,1,351.6785085,50.6949018
2749.3088,75.4829,-7.091,-7.711,0.327,2739.9128,49.5206,1,351.6793295,50.6931983
441.4669,-71.0888,-8.917,-9.473,0.677,421.711,51.11,1,351.6647467,50.7237789
2782.6457,80.2427,-6.122,-6.743,0.646,2772.7368,52.1628,1,351.679486,50.6927438
3176.9276,104.0402,-6.09,-6.719,0.618,3159.5588,51.9794,1,351.6820008,50.6875251
4112.1457,159.6841,-6.661,-7.307,0.416,4068.9495,52.0883,1,351.68798,50.6751503
1297.1081,-11.9148,-6.733,-7.317,0.332,1293.2455,53.4226,1,351.6700568,50.7124179
1438.861,-2.9365,-9.545,-10.132,0.08,1436.134,53.2301,1,351.6709531,50.7105397
2162.3074,42.6945,-8.512,-9.118,0.572,2159.4456,52.9456,1,351.6755303,50.700955
2649.4035,73.351,-8.986,-9.604,0.599,2641.5034,53.4077,1,351.6786125,50.6945019
231.2214,-82.7063,-6.934,-7.482,0.445,204.9449,53.8402,1,351.6633818,50.7265563
1408.0803,-4.0726,-9.042,-9.629,0.51,1405.1425,54.0647,1,351.6707418,50.7109437
2192.1717,46.0046,-8.423,-9.03,0.568,2189.1189,54.3539,1,351.6756901,50.7005525
3268.3186,111.3348,-6.34,-6.971,0.556,3248.9355,53.7075,1,351.6825473,50.6863069
3327.5336,115.0086,-6.539,-7.171,0.378,3306.7739,53.8192,1,351.6829229,50.6855226
3402.8444,120.1529,-6.652,-7.286,0.422,3380.271,54.4302,1,351.6833909,50.6845229
828.8306,-41.0831,-6.636,-7.205,0.468,818.3354,54.9844,1,351.6670852,50.7186201
2839.9576,87.4057,-8.515,-9.138,0.104,2829.125,55.718,1,351.6797759,50.6919674
2880.9676,89.9673,-5.845,-6.468,0.559,2869.4185,55.7751,1,351.6800357,50.6914242
798.3565,-41.5301,-7.23,-7.798,0.324,787.2613,56.5439,1,351.6668622,50.7190167
1742.3084,20.3822,-6.685,-7.281,0.373,1740.6764,57.0326,1,351.6727878,50.7064993
712.1145,-45.4242,-6.757,-7.322,0.32,699.1991,58.3908,1,351.6662846,50.7201518
1759.5772,22.6323,-6.726,-7.323,0.471,1757.957,58.1607,1,351.6728733,50.7062649
3260.8327,114.7543,-7.294,-7.924,0.275,3241.6533,57.4592,1,351.6824205,50.6863873
154.3571,-82.8003,-6.416,-6.961,0.557,125.4139,58.9928,1,351.6627978,50.7275517
1132.0297,-17.6387,-6.654,-7.232,0.546,1126.3552,58.3532,1,351.6689161,50.7145824
