X,Y,m,M,q,x,y,k,r,d
3529.9266,107.7111,-6.576,-7.212,0.532,3503.9219,35.0384,1,351.6845351,50.6829564
3267.4663,92.8513,-6.817,-7.449,0.367,3247.9355,35.8423,1,351.6828414,50.6864256
3342.4774,97.957,-6.684,-7.317,0.306,3321.1877,36.4294,1,351.6833079,50.68543
3598.6234,112.3196,-6.703,-7.341,0.283,3570.7827,35.5477,1,351.6849637,50.6820449
2172.4635,27.1666,-6.832,-7.439,0.374,2169.4612,37.1826,1,351.6758479,50.700917
2775.2517,64.5592,-7.312,-7.933,0.235,2765.356,37.3617,1,351.6796731,50.6929338
3808.5944,126.1795,-12.544,-13.185,0.071,3774.7556,36.9367,1,351.6862781,50.6792599
67.2201,-109.7398,-9.228,-9.77,0.67,35.1595,38.3087,1,351.6626074,50.7288281
2188.2678,28.9194,-7.51,-8.117,0.515,2185.1628,37.9306,1,351.6759325,50.700704
3797.1442,127.6805,-5.695,-6.337,0.655,3763.6687,39.041,1,351.6861603,50.6794009
2677.6281,62.2843,-6.582,-7.201,0.425,2669.248,40.9617,1,351.6789764,50.6942084
3067.7384,86.6407,-6.696,-7.323,0.343,3052.5464,41.5118,1,351.6814482,50.6890411
1001.3691,-42.9883,-9.153,-9.727,0.604,993.8593,41.8804,1,351.6683618,50.7164145
1382.2574,-18.1166,-8.944,-9.53,0.091,1379.106,41.9366,1,351.6707551,50.7113642
2209.8565,34.4823,-6.029,-6.637,0.515,2206.6194,42.043,1,351.6759832,50.7003977
1218.8602,-27.6093,-6.737,-7.318,0.349,1214.1967,43.009,1,351.6697044,50.7135251
2134.3591,31.6668,-6.648,-7.254,0.455,2131.6357,43.8941,1,351.6754658,50.7013886
2238.0567,39.1864,-9.213,-9.821,0.575,2234.6155,44.917,1,351.6761017,50.70001
3139.6429,93.6807,-8.104,-8.733,0.147,3122.9937,44.1183,1,351.6818516,50.6880763
4086.1564,149.6052,-6.785,-7.431,0.346,4043.7146,43.822,1,351.6879112,50.6755539
728.0494,-57.9057,-9.672,-10.237,0.615,715.4962,45.0478,1,351.6665841,50.7200243
1747.8302,8.3415,-6.64,-7.236,0.391,1746.1682,44.9156,1,351.6729989,50.7065045
2441.3565,51.8584,-6.874,-7.487,0.252,2436.0081,44.9721,1,351.6773907,50.6973172
3399.7236,110.6556,-9.906,-10.54,0.458,3377.1392,45.4115,1,351.6834841,50.6846277
349.8565,-82.8544,-7.874,-8.427,0.675,327.3996,45.6557,1,351.664212,50.72504
3343.9297,107.7359,-9.301,-9.933,0.076,3322.6963,45.8193,1,351.6831192,50.685364
3547.7532,119.6427,-7.146,-7.783,0.65,3521.3887,45.5603,1,351.684427,50.6826681
3756.2835,132.059,-7.06,-7.7,0.381,3724.084,45.609,1,351.68576,50.6799088
1852.9296,16.9108,-7.948,-8.547,0.155,1851.2479,46.7842,1,351.6736242,50.7051027
2311.2969,45.8294,-6.626,-7.236,0.389,2307.2549,46.9536,1,351.6765237,50.6990299
2623.1012,64.8717,-7.69,-8.308,0.153,2615.5242,46.7333,1,351.6785084,50.6949018
2661.6371,67.043,-6.723,-7.341,0.519,2653.52,46.5426,1,351.6787574,50.6943925
2751.7396,72.8015,-6.921,-7.541,0.319,2742.2861,46.7697,1,351.6793257,50.6931984
3443.4812,115.7329,-9.067,-9.702,0.556,3419.8313,47.7951,1,351.6837134,50.6840368
3702.7429,131.4348,-6.765,-7.405,0.324,3672.1172,48.0687,1,351.6853654,50.6806049
3547.5651,122.7814,-6.943,-7.58,0.7,3521.2378,48.6092,1,351.6843614,50.6826554
998.9248,-34.4594,-7.532,-8.107,0.597,991.3759,50.4198,1,351.6681688,50.716405
1441.3846,-5.7176,-9.531,-10.118,0.084,1438.67,50.3457,1,351.6709521,50.7105391
2021.1498,30.4834,-7.617,-8.22,0.532,2019.0293,49.6701,1,351.6746279,50.7028597
2377.1809,53.208,-8.295,-8.907,0.606,2372.5366,50.1574,1,351.6768745,50.6981414
2785.1707,77.6253,-6.269,-6.89,0.368,2775.1985,49.4691,1,351.6794816,50.6927423
4114.705,157.1473,-6.873,-7.52,0.293,4071.384,49.494,1,351.6879743,50.6751479
104.2042,-94.8716,-8.141,-8.685,0.593,73.4793,50.4852,1,351.6625853,50.7282777
233.5907,-85.5885,-6.979,-7.527,0.311,207.4032,50.8293,1,351.6633817,50.7265581
1299.6933,-14.5965,-6.937,-7.521,0.305,1295.8516,50.6281,1,351.6700542,50.712416
2836.0528,82.817,-9.111,-9.733,0.629,2825.2549,51.4916,1,351.6797628,50.6920586
3270.8087,108.3612,-6.254,-6.885,0.632,3251.3354,50.6798,1,351.6825499,50.6863076
3330.4584,112.1861,-6.462,-7.094,0.66,3309.5991,50.9142,1,351.6829257,50.685517
831.2503,-43.8649,-6.53,-7.099,0.423,820.804,52.0884,1,351.6670835,50.7186208
1020.6271,-31.545,-8.614,-9.189,0.508,1013.4059,51.8779,1,351.6682746,50.71611
3405.296,117.5842,-6.956,-7.59,0.286,3382.6377,51.7998,1,351.683385,50.6845222
4093.5533,158.7419,-8.032,-8.679,0.472,4050.9731,52.2285,1,351.6877808,50.6754141
2333.1466,53.6617,-8.316,-8.926,0.657,2328.9448,53.2622,1,351.6765299,50.6987093
2842.4784,84.6483,-8.539,-9.162,0.086,2831.5798,52.8896,1,351.6797743,50.6919666
