X,Y,m,M,q,x,y,k,r,d
1750.314,13.0623,-6.85,-7.446,0.504,1748.6649,49.3775,1,351.6729982,50.7065039
2443.7893,56.4257,-6.883,-7.497,0.352,2438.4392,49.2725,1,351.6773928,50.697318
3037.0893,92.2078,-7.568,-8.194,0.582,3022.5747,48.7186,1,351.6811781,50.6894653
3550.1299,123.5932,-7.079,-7.715,0.675,3523.738,49.2473,1,351.6844412,50.6826726
513.0676,-66.9996,-6.652,-7.21,0.7,495.2932,50.3495,1,351.6652086,50.7229052
2241.2787,44.3803,-8.748,-9.356,0.114,2237.8369,49.7848,1,351.676097,50.6999975
3346.3355,112.3753,-9.336,-9.968,0.058,3325.0867,50.1746,1,351.6831196,50.6853648
3758.5261,136.5919,-7.103,-7.743,0.283,3726.3103,49.8644,1,351.6857614,50.6799122
1855.3387,21.6295,-7.952,-8.551,0.103,1853.6694,51.2462,1,351.673623,50.7051031
2313.793,50.1791,-6.805,-7.415,0.307,2309.7505,51.0408,1,351.6765307,50.6990309
2625.5664,69.5711,-7.602,-8.22,0.206,2617.9844,51.1567,1,351.6785081,50.6949015
2664.0645,71.7679,-6.796,-7.414,0.386,2655.9434,50.9922,1,351.6787563,50.6943926
2754.2469,77.5034,-6.835,-7.455,0.521,2744.7861,51.1904,1,351.6793256,50.6931975
3595.1885,128.1739,-9.826,-10.463,0.664,3567.6077,51.087,1,351.6846905,50.6820672
1039.1378,-30.5279,-7.783,-8.359,0.501,1032.1942,51.68,1,351.6684717,50.7159198
3421.8054,118.5406,-11.062,-11.696,0.521,3398.7341,51.7695,1,351.683568,50.6843581
3549.9506,125.9401,-7.003,-7.639,0.643,3523.5886,51.5293,1,351.6843919,50.6826636
3704.9286,136.0664,-6.643,-7.283,0.356,3674.2888,52.4238,1,351.6853643,50.6806086
4025.9963,154.8655,-7.503,-8.148,0.525,3985.6204,52.306,1,351.687423,50.6763616
4066.0215,157.3733,-6.481,-7.127,0.452,4024.3457,52.4628,1,351.6876762,50.6758314
3066.7015,98.2482,-8.475,-9.102,0.562,3051.6262,52.8353,1,351.6812801,50.6890528
3808.4344,142.4902,-10.177,-10.818,0.51,3774.7825,52.7159,1,351.6860206,50.6792377
1392.7826,-4.7124,-5.793,-6.379,0.545,1389.7318,54.4071,1,351.6706382,50.7112176
2787.5483,82.1667,-6.065,-6.687,0.601,2777.5684,53.741,1,351.6794838,50.692744
4116.9894,161.6202,-6.896,-7.543,0.342,4073.646,53.6847,1,351.6879772,50.6751511
236.0933,-80.9396,-6.997,-7.546,0.428,209.9765,55.2551,1,351.6633826,50.7265576
1302.07,-10.1299,-6.829,-7.413,0.33,1298.256,54.8573,1,351.6700579,50.712418
1443.8169,-1.0967,-9.57,-10.158,0.066,1441.1271,54.7195,1,351.6709531,50.7105396
2023.2626,36.459,-6.233,-6.836,0.633,2021.1569,55.374,1,351.6745987,50.7028579
2164.4312,44.7374,-6.375,-6.981,0.583,2161.5642,54.8087,1,351.6755046,50.7009906
3273.3351,113.1444,-6.552,-7.184,0.491,3253.8452,55.1689,1,351.6825483,50.6863061
3381.0863,118.8889,-9.15,-9.783,0.604,3359.0466,54.4678,1,351.683251,50.6848836
504.7128,-62.0591,-9.407,-9.965,0.698,486.7021,55.7817,1,351.6650439,50.7229896
833.8175,-39.1748,-6.668,-7.237,0.577,823.4185,56.5353,1,351.667084,50.7186192
3216.3481,110.2693,-5.34,-5.97,0.628,3198.1475,55.7105,1,351.6821734,50.6870577
3407.6534,122.2198,-6.7,-7.334,0.284,3384.9807,56.1536,1,351.6833851,50.6845236
3548.8092,130.6186,-8.143,-8.78,0.423,3522.5283,56.1241,1,351.6842877,50.6826558
3670.1386,137.4528,-7.756,-8.395,0.567,3640.53,55.7598,1,351.6850712,50.6810522
3760.7944,143.3648,-5.872,-6.513,0.684,3728.5823,56.285,1,351.6856402,50.6798502
2235.9058,52.1213,-9.013,-9.621,0.577,2232.5442,57.6582,1,351.6758979,50.7000297
2844.8448,89.2605,-8.513,-9.135,0.1,2833.9365,57.2301,1,351.679775,50.6919681
4040.523,160.2392,-9.607,-10.253,0.545,3999.7322,56.6746,1,351.6874237,50.6761476
803.3725,-39.5965,-7.0,-7.568,0.259,792.3781,58.1177,1,351.6668607,50.7190153
3269.6357,115.5859,-8.312,-8.943,0.658,3250.2593,57.7514,1,351.6824703,50.6863422
1747.4957,22.3467,-6.901,-7.497,0.298,1745.8745,58.6316,1,351.672787,50.7064956
1764.5324,24.2727,-6.695,-7.291,0.38,1762.9189,59.4573,1,351.6728774,50.7062658
3265.9246,116.7644,-7.282,-7.913,0.305,3246.6458,59.1106,1,351.682418,50.6863846
159.5333,-80.8957,-6.417,-6.963,0.499,130.7688,60.5229,1,351.6627982,50.7275484
717.3026,-43.695,-6.882,-7.447,0.268,704.5001,59.7512,1,351.6662886,50.7201492
1690.8894,20.6404,-7.555,-8.149,0.226,1689.2043,60.4844,1,351.6723907,50.7072366
2467.9071,68.4323,-9.774,-10.388,0.541,2462.3494,59.5101,1,351.677331,50.6969479
3049.0826,104.2526,-9.718,-10.344,0.651,3034.4226,59.7007,1,351.6810233,50.6892519
3317.0263,120.8021,-7.536,-8.167,0.185,3296.5737,60.0453,1,351.6827244,50.6857036
1372.3836,0.873,-7.855,-8.44,0.515,1369.1838,61.1768,1,351.6703686,50.7114547
2619.1112,79.2208,-6.663,-7.281,0.425,2611.6821,60.9292,1,351.6782617,50.6949386
2690.029,83.5991,-7.662,-8.28,0.209,2681.6077,60.9464,1,351.6787122,50.6939994
3112.105,108.9306,-7.211,-7.839,0.313,3096.1765,60.5284,1,351.6814074,50.6884136
3549.8231,136.15,-8.102,-8.738,0.686,3523.5684,61.4204,1,351.6841824,50.682616
