X,Y,m,M,q,x,y,k,r,d
3301.1209,91.4941,-7.441,-8.073,0.304,3280.7773,32.5692,1,351.6837805,50.6869568
561.5528,-80.1946,-7.711,-8.272,0.249,545.0724,34.1057,1,351.6664259,50.7232473
1166.63,-39.4782,-9.634,-10.213,0.691,1161.3645,34.6979,1,351.6702041,50.7152187
1566.6445,-14.7476,-10.618,-11.209,0.65,1564.5543,33.6208,1,351.6727458,50.7099215
2803.5617,63.3377,-6.689,-7.311,0.334,2793.1799,34.4944,1,351.6805687,50.6935335
3104.4521,80.7014,-6.064,-6.692,0.54,3088.4492,33.5934,1,351.6825042,50.6895548
3216.9101,88.0441,-8.028,-8.658,0.401,3198.5005,34.1304,1,351.6832101,50.6880636
3697.6721,116.6646,-9.699,-10.338,0.686,3667.0359,34.0727,1,351.6862838,50.6817021
1390.6303,-24.3557,-8.364,-8.95,0.609,1387.5319,35.2923,1,351.6716014,50.7122463
1802.1347,1.9744,-7.389,-7.987,0.431,1800.4512,35.3291,1,351.6741977,50.7067926
3266.0639,92.1636,-6.29,-6.921,0.457,3246.5593,35.2574,1,351.6835,50.6874074
3713.0208,118.435,-11.091,-11.731,0.667,3681.9543,34.907,1,351.6863644,50.6814948
3902.4858,129.5804,-6.264,-6.907,0.53,3865.7817,34.8794,1,351.6875783,50.6789884
1199.6891,-35.4864,-11.12,-11.7,0.592,1194.8092,36.5038,1,351.6703744,50.7147716
3037.8205,79.2298,-9.236,-9.863,0.122,3023.1858,36.0822,1,351.6820271,50.6904244
3430.7178,103.0971,-8.138,-8.773,0.155,3407.2695,36.2971,1,351.6845297,50.6852233
3504.3155,108.1094,-7.045,-7.681,0.359,3478.9966,36.8998,1,351.6849873,50.6842464
3682.2192,118.6105,-9.738,-10.377,0.638,3652.0581,36.8394,1,351.6861265,50.6818927
1167.3249,-36.7347,-9.82,-10.4,0.689,1162.0699,37.3459,1,351.6701533,50.7151965
4135.688,146.3081,-6.91,-7.557,0.397,4091.5193,37.8446,1,351.6890107,50.6758889
851.3352,-55.5185,-9.999,-10.569,0.466,841.2795,39.3099,1,351.6681297,50.7193773
1098.0109,-39.8351,-6.304,-6.881,0.632,1091.8821,38.7443,1,351.6696886,50.7161087
1487.0532,-13.9858,-6.771,-7.36,0.458,1484.594,39.3655,1,351.672124,50.7109481
2314.7759,38.0682,-10.383,-10.994,0.527,2310.6619,39.181,1,351.6773639,50.6999826
2787.8759,67.2155,-6.601,-7.222,-6.74,2777.7852,39.193,1,351.6803701,50.6937179
70.9913,-107.8,-6.439,-6.982,0.373,39.0693,39.9697,1,351.6632513,50.7297303
2221.2923,33.4206,-7.048,-7.656,0.307,2217.96,40.3136,1,351.676747,50.7012151
3813.6917,129.8843,-6.052,-6.694,0.629,3779.7388,40.2277,1,351.6868965,50.6801364
1448.3038,-14.6346,-7.351,-7.939,0.256,1445.6182,41.1726,1,351.6718421,50.7114528
1837.1425,9.6263,-6.661,-7.259,0.505,1835.4524,40.6417,1,351.6743079,50.7063025
2531.9596,53.5243,-8.14,-8.756,0.515,2525.5251,41.1511,1,351.6787016,50.6970967
2873.3239,73.8835,-7.926,-8.549,0.178,2861.7927,40.606,1,351.6808843,50.6925796
3090.559,87.8961,-10.051,-10.679,0.526,3074.9055,41.3878,1,351.6822515,50.6896999
431.6635,-80.6238,-6.324,-6.88,0.674,411.6441,42.3572,1,351.6654448,50.7249307
910.1838,-48.7103,-7.209,-7.78,0.401,901.1845,42.1726,1,351.6684389,50.7185828
1591.3625,-4.3289,-7.17,-7.762,0.426,1589.3888,42.2695,1,351.6727211,50.7095513
2333.2222,41.6245,-6.941,-7.552,0.325,2328.9565,41.5303,1,351.6774316,50.6997267
2701.2188,64.694,-10.482,-11.101,0.541,2692.5027,41.8981,1,351.6797619,50.6948518
3480.2596,111.604,-6.68,-7.316,0.58,3455.6106,41.6709,1,351.6847329,50.6845409
456.4154,-78.2048,-8.462,-9.019,0.667,437.1017,43.0858,1,351.6655839,50.7245986
1526.0217,-8.2499,-6.675,-7.265,0.481,1523.7787,42.5316,1,351.6723036,50.710416
